% Longley-Rice Propagation Model Results
% Generated: 2025-08-13 18:45:48
% Frequency: 970.0 MHz
% TX Height: 52.0 m, RX Height: 2.4 m
% Polarization: vertical
% Calculation Points: 800
%
% Columns: Distance(m), Total_Loss(dB), Reflection_Loss(dB), Diffraction_Loss(dB), FreeSpace_Loss(dB), E_Field(V/m)
1.00	32.673	0.487	0.000	32.185	2.024736e-01
2.00	39.167	0.961	0.000	38.206	9.586434e-02
3.00	91.728	1.420	57.821	41.728	2.257392e-04
4.00	94.227	1.864	60.615	44.227	1.693044e-04
5.00	96.165	2.288	61.331	46.165	1.354435e-04
6.00	97.748	2.686	61.424	47.748	1.128696e-04
7.00	99.087	3.049	61.289	49.087	9.674538e-05
8.00	100.247	3.364	61.064	50.247	8.465221e-05
9.00	101.270	3.614	60.806	51.270	7.524641e-05
10.00	102.185	3.776	60.540	52.185	6.772176e-05
11.00	103.013	3.472	60.666	53.013	6.156524e-05
12.00	103.769	3.089	61.187	53.769	5.643480e-05
13.00	104.464	2.608	61.619	54.464	5.209367e-05
14.00	105.108	2.006	61.957	55.108	4.837269e-05
15.00	105.707	1.253	62.222	55.707	4.514784e-05
16.00	106.268	0.317	62.431	56.268	4.232610e-05
17.00	106.794	-0.841	62.595	56.794	3.983633e-05
18.00	107.291	-2.255	62.724	57.291	3.762320e-05
19.00	107.761	-3.900	62.823	57.761	3.564303e-05
20.00	108.206	-5.527	62.900	58.206	3.386088e-05
21.00	108.630	-6.385	62.939	58.630	3.224846e-05
22.00	109.034	-5.701	62.963	59.034	3.078262e-05
23.00	109.420	-3.954	62.977	59.420	2.944425e-05
24.00	109.790	-2.049	62.980	59.790	2.821740e-05
25.00	110.144	-0.384	62.976	60.144	2.708871e-05
26.00	110.485	0.954	62.965	60.485	2.604683e-05
27.00	110.813	1.969	62.949	60.813	2.508214e-05
28.00	111.129	2.672	62.928	61.129	2.418634e-05
29.00	111.433	3.073	62.904	61.433	2.335233e-05
30.00	111.728	3.167	62.876	61.728	2.257392e-05
31.00	112.013	2.936	62.826	62.013	2.184573e-05
32.00	112.288	2.346	62.775	62.288	2.116305e-05
33.00	112.556	1.351	62.723	62.556	2.052175e-05
34.00	112.815	-0.098	62.671	62.815	1.991817e-05
35.00	113.067	-1.960	62.619	63.067	1.934908e-05
36.00	113.311	-3.751	62.566	63.311	1.881160e-05
37.00	113.549	-4.107	62.513	63.549	1.830318e-05
38.00	113.781	-2.587	62.461	63.781	1.782152e-05
39.00	114.007	-0.599	62.408	64.007	1.736456e-05
40.00	114.227	1.006	62.356	64.227	1.693044e-05
41.00	114.441	2.050	62.289	64.441	1.651750e-05
42.00	114.650	2.529	62.223	64.650	1.612423e-05
43.00	114.855	2.443	62.158	64.855	1.574925e-05
44.00	115.054	1.770	62.095	65.054	1.539131e-05
45.00	115.250	0.483	62.032	65.250	1.504928e-05
46.00	115.441	-1.328	61.970	65.441	1.472212e-05
47.00	115.627	-2.963	61.910	65.627	1.440889e-05
48.00	115.810	-2.863	61.850	65.810	1.410870e-05
49.00	115.989	-1.144	61.791	65.989	1.382077e-05
50.00	116.165	0.612	61.734	66.165	1.354435e-05
51.00	116.337	1.743	61.673	66.337	1.327878e-05
52.00	116.506	2.136	61.613	66.506	1.302342e-05
53.00	116.671	1.775	61.554	66.671	1.277769e-05
54.00	116.833	0.661	61.497	66.833	1.254107e-05
55.00	116.993	-1.041	61.440	66.993	1.231305e-05
