% Longley-Rice Propagation Model Results
% Generated: 2025-08-13 18:25:25
% Frequency: 970.0 MHz
% TX Height: 52.0 m, RX Height: 2.4 m
% Polarization: vertical
% Calculation Points: 140
%
% Columns: Distance(m), Total_Loss(dB), Reflection_Loss(dB), Diffraction_Loss(dB), FreeSpace_Loss(dB), E_Field(V/m)
5.00	77.939	31.774	0.000	46.165	1.104254e-03
10.00	78.497	26.311	0.000	52.185	1.035546e-03
15.00	80.982	25.274	0.000	55.707	7.778868e-04
20.00	90.624	32.418	0.000	58.206	2.563191e-04
25.00	82.766	22.622	0.000	60.144	6.334247e-04
30.00	78.523	16.795	0.000	61.728	1.032364e-03
35.00	85.256	22.189	0.000	63.067	4.755449e-04
40.00	81.042	16.815	0.000	64.227	7.725332e-04
45.00	81.791	16.541	0.000	65.250	7.087061e-04
50.00	81.661	15.496	0.000	66.165	7.193407e-04
55.00	84.306	17.314	0.000	66.993	5.304943e-04
60.00	80.241	12.493	0.000	67.748	8.471314e-04
65.00	84.574	16.131	0.000	68.444	5.143728e-04
70.00	84.333	15.246	0.000	69.087	5.288766e-04
75.00	81.655	11.969	0.000	69.687	7.198410e-04
80.00	81.654	11.407	0.000	70.247	7.199467e-04
85.00	82.567	11.793	0.000	70.774	6.481400e-04
90.00	83.205	11.935	0.000	71.270	6.022116e-04
95.00	83.293	11.553	0.000	71.740	5.961527e-04
100.00	69.006	11.007	0.000	72.185	3.088074e-03
105.00	69.412	10.569	0.000	72.609	2.946970e-03
110.00	69.812	10.468	0.000	73.013	2.814401e-03
115.00	70.203	10.585	0.000	73.399	2.690495e-03
120.00	70.539	9.837	0.000	73.769	2.588528e-03
125.00	70.796	8.197	0.000	74.124	2.512952e-03
130.00	71.125	8.033	0.000	74.464	2.419576e-03
135.00	71.581	10.248	0.000	74.792	2.295770e-03
140.00	71.767	8.002	0.000	75.108	2.247332e-03
145.00	71.940	6.484	0.000	75.413	2.202907e-03
150.00	72.497	10.254	0.000	75.707	2.066131e-03
155.00	72.471	6.023	0.000	75.992	2.072403e-03
160.00	72.883	7.441	0.000	76.268	1.976340e-03
165.00	73.129	7.191	0.000	76.535	1.921147e-03
170.00	73.225	5.607	0.000	76.794	1.900059e-03
175.00	73.640	7.191	0.000	77.046	1.811358e-03
180.00	73.736	5.729	0.000	77.291	1.791503e-03
185.00	73.901	5.148	0.000	77.529	1.757725e-03
190.00	74.433	8.199	0.000	77.761	1.653228e-03
195.00	74.050	3.232	0.000	77.986	1.727798e-03
200.00	74.901	8.520	0.000	78.206	1.566630e-03
205.00	74.764	4.938	0.000	78.421	1.591437e-03
210.00	74.626	2.889	0.000	78.630	1.616969e-03
215.00	75.526	8.484	0.000	78.834	1.457729e-03
220.00	75.431	5.342	0.000	79.034	1.473794e-03
225.00	75.032	2.019	0.000	79.229	1.543054e-03
230.00	75.644	4.140	0.000	79.420	1.438097e-03
235.00	76.360	9.515	0.000	79.607	1.324309e-03
240.00	76.146	5.030	0.000	79.790	1.357381e-03
245.00	75.743	1.900	0.000	79.969	1.421782e-03
250.00	75.761	1.285	0.000	80.144	1.418968e-03
255.00	76.045	1.713	0.000	80.316	1.373329e-03
260.00	76.409	2.547	0.000	80.485	1.316931e-03
265.00	76.693	3.121	0.000	80.650	1.274542e-03
270.00	76.944	3.594	0.000	80.813	1.238231e-03
275.00	77.118	3.676	0.000	80.972	1.213671e-03
280.00	77.251	3.546	0.000	81.129	1.195195e-03
285.00	77.347	3.233	0.000	81.282	1.182135e-03
290.00	77.406	2.774	0.000	81.433	1.174136e-03
295.00	77.478	2.420	0.000	81.582	1.164417e-03
300.00	77.525	1.992	0.000	81.728	1.158133e-03
305.00	77.471	1.222	0.000	81.871	1.165381e-03
310.00	77.418	0.551	0.000	82.013	1.172521e-03
315.00	77.290	-0.266	0.000	82.152	1.189876e-03
320.00	77.363	-0.448	0.000	82.288	1.179959e-03
325.00	77.961	1.003	0.000	82.423	1.101398e-03
330.00	78.942	5.259	0.000	82.556	9.837479e-04
335.00	78.721	3.080	0.000	82.686	1.009157e-03
340.00	77.740	-0.853	0.000	82.815	1.129733e-03
345.00	79.472	6.516	0.000	82.942	9.255118e-04
350.00	78.434	0.428	0.000	83.067	1.043083e-03
355.00	78.578	0.495	0.000	83.190	1.025931e-03
360.00	79.747	5.653	0.000	83.311	8.966862e-04
365.00	78.194	-1.269	0.000	83.431	1.072203e-03
370.00	79.568	3.001	0.000	83.549	9.153588e-04
375.00	80.165	6.214	0.000	83.666	8.545452e-04
380.00	78.796	-0.613	0.000	83.781	1.000503e-03
385.00	78.527	-1.589	0.000	83.895	1.031941e-03
390.00	79.205	-0.091	0.000	84.007	9.544426e-04
395.00	80.038	2.534	0.000	84.117	8.671215e-04
400.00	80.734	6.289	0.000	84.227	8.003999e-04
405.00	80.987	7.912	0.000	84.335	7.774535e-04
410.00	80.839	5.350	0.000	84.441	7.907256e-04
415.00	79.839	0.194	0.000	84.546	8.872653e-04
420.00	79.174	-1.844	0.000	84.650	9.578399e-04
425.00	79.492	-1.330	0.000	84.753	9.234340e-04
430.00	80.838	2.829	0.000	84.855	7.908167e-04
435.00	81.423	5.927	0.000	84.955	7.393561e-04
440.00	79.981	-0.850	0.000	85.054	8.728785e-04
445.00	79.599	-2.020	0.000	85.153	9.121164e-04
450.00	81.249	2.903	0.000	85.250	7.543383e-04
455.00	81.450	3.444	0.000	85.346	7.370814e-04
460.00	79.792	-2.232	0.000	85.441	8.921159e-04
465.00	80.376	-1.072	0.000	85.534	8.340871e-04
470.00	82.135	6.295	0.000	85.627	6.811452e-04
475.00	81.955	4.210	0.000	85.719	6.954398e-04
480.00	80.794	-0.697	0.000	85.810	7.948779e-04
485.00	80.470	-1.737	0.000	85.900	8.250894e-04
490.00	80.315	-2.288	0.000	85.989	8.399341e-04
495.00	80.600	-1.848	0.000	86.078	8.128754e-04
500.00	81.057	-0.941	0.000	86.165	7.711786e-04
505.00	82.704	5.794	0.000	86.251	6.379905e-04
510.00	82.238	2.443	0.000	86.337	6.731363e-04
515.00	80.533	-2.741	0.000	86.422	8.190785e-04
520.00	83.085	7.036	0.000	86.506	6.105553e-04
525.00	80.634	-2.877	0.000	86.589	8.096514e-04
530.00	82.975	4.662	0.000	86.671	6.183434e-04
535.00	82.093	0.344	0.000	86.753	6.844535e-04
540.00	80.857	-2.922	0.000	86.833	7.891565e-04
545.00	81.997	-0.421	0.000	86.913	6.920507e-04
550.00	83.519	6.473	0.000	86.993	5.808386e-04
555.00	83.444	5.154	0.000	87.071	5.858513e-04
560.00	82.558	0.564	0.000	87.149	6.487772e-04
565.00	81.861	-1.582	0.000	87.226	7.029672e-04
570.00	81.466	-2.635	0.000	87.303	7.357055e-04
575.00	81.347	-3.033	0.000	87.379	7.458485e-04
580.00	81.878	-2.071	0.000	87.454	7.016243e-04
585.00	82.694	-0.188	0.000	87.529	6.387100e-04
590.00	83.524	2.535	0.000	87.602	5.805060e-04
595.00	83.934	4.356	0.000	87.676	5.537234e-04
600.00	84.199	5.781	0.000	87.748	5.370732e-04
605.00	84.134	4.722	0.000	87.821	5.411439e-04
610.00	83.951	3.208	0.000	87.892	5.526233e-04
615.00	83.112	-0.236	0.000	87.963	6.087213e-04
