% Longley-Rice Propagation Model Results
% Generated: 2025-08-13 18:47:15
% Frequency: 970.0 MHz
% TX Height: 52.0 m, RX Height: 2.4 m
% Polarization: vertical
% Calculation Points: 800
%
% Columns: Distance(m), Total_Loss(dB), Reflection_Loss(dB), Diffraction_Loss(dB), FreeSpace_Loss(dB), E_Field(V/m)
171.00	126.845	-1.361	58.500	76.845	3.219083e-06
172.00	126.896	0.381	58.487	76.896	3.200367e-06
173.00	126.946	1.054	58.475	76.946	3.181868e-06
174.00	126.996	-1.051	58.463	76.996	3.163581e-06
175.00	127.046	-0.341	58.450	77.046	3.145504e-06
176.00	127.096	1.256	58.438	77.096	3.127632e-06
177.00	127.145	-0.404	58.426	77.145	3.109961e-06
178.00	127.194	-1.041	58.414	77.194	3.092490e-06
179.00	127.242	1.180	58.402	77.242	3.075213e-06
180.00	127.291	0.268	58.391	77.291	3.058129e-06
181.00	127.339	-1.497	58.380	77.339	3.041233e-06
182.00	127.387	0.902	58.369	77.387	3.024523e-06
183.00	127.434	0.787	58.359	77.434	3.007995e-06
184.00	127.482	-1.609	58.348	77.482	2.991648e-06
185.00	127.529	0.500	58.338	77.529	2.975477e-06
186.00	127.576	1.148	58.327	77.576	2.959479e-06
187.00	127.622	-1.436	58.317	77.622	2.943653e-06
188.00	127.669	0.037	58.307	77.669	2.927996e-06
189.00	127.715	1.367	58.297	77.715	2.912504e-06
190.00	127.761	-1.099	58.287	77.761	2.897175e-06
191.00	127.806	-0.423	58.277	77.806	2.882006e-06
192.00	127.851	1.473	58.268	77.851	2.866996e-06
193.00	127.897	-0.736	58.258	77.897	2.852141e-06
194.00	127.941	-0.825	58.249	77.941	2.837439e-06
195.00	127.986	1.506	58.240	77.986	2.822888e-06
196.00	128.031	-0.398	58.231	78.031	2.808486e-06
197.00	128.075	-1.160	58.222	78.075	2.794229e-06
198.00	128.119	1.497	58.213	78.119	2.780117e-06
199.00	128.162	-0.114	58.204	78.162	2.766147e-06
200.00	128.206	-1.422	58.195	78.206	2.752316e-06
201.00	128.249	1.472	58.186	78.249	2.738623e-06
202.00	128.292	0.092	58.178	78.292	2.725065e-06
203.00	128.335	-1.598	58.170	78.335	2.711641e-06
204.00	128.378	1.455	58.162	78.378	2.698349e-06
205.00	128.421	0.226	58.153	78.421	2.685186e-06
206.00	128.463	-1.719	58.145	78.463	2.672151e-06
207.00	128.505	1.453	58.137	78.505	2.659242e-06
208.00	128.547	0.301	58.129	78.547	2.646458e-06
209.00	128.588	-1.794	58.121	78.588	2.633795e-06
210.00	128.630	1.473	58.113	78.630	2.621253e-06
211.00	128.671	0.294	58.107	78.671	2.608830e-06
212.00	128.712	-1.791	58.100	78.712	2.596524e-06
213.00	128.753	1.546	58.094	78.753	2.584334e-06
214.00	128.794	0.176	58.088	78.794	2.572258e-06
215.00	128.834	-1.710	58.081	78.834	2.560294e-06
216.00	128.875	1.635	58.075	78.875	2.548441e-06
217.00	128.915	-0.015	58.069	78.915	2.536697e-06
218.00	128.955	-1.552	58.062	78.955	2.525060e-06
219.00	128.994	1.727	58.056	78.994	2.513530e-06
220.00	129.034	-0.285	58.050	79.034	2.502105e-06
221.00	129.073	-1.274	58.045	79.073	2.490784e-06
222.00	129.112	1.813	58.041	79.112	2.479564e-06
223.00	129.152	-0.734	58.036	79.152	2.468445e-06
224.00	129.190	-0.827	58.031	79.190	2.457425e-06
225.00	129.229	1.849	58.027	79.229	2.446503e-06
226.00	129.268	-1.264	58.022	79.268	2.435678e-06
227.00	129.306	-0.292	58.017	79.306	2.424948e-06
228.00	129.344	1.800	58.013	79.344	2.414312e-06
229.00	129.382	-1.823	58.008	79.382	2.403769e-06
230.00	129.420	0.288	58.003	79.420	2.393318e-06
231.00	129.458	1.613	58.001	79.458	2.382957e-06
232.00	129.495	-2.352	57.999	79.495	2.372686e-06
233.00	129.533	0.981	57.996	79.533	2.362503e-06
234.00	129.570	1.185	57.994	79.570	2.352407e-06
235.00	129.607	-2.490	57.992	79.607	2.342396e-06
236.00	129.644	1.544	57.989	79.644	2.332471e-06
237.00	129.680	0.499	57.987	79.680	2.322629e-06
238.00	129.717	-2.008	57.984	79.717	2.312870e-06
239.00	129.753	1.907	57.982	79.753	2.303193e-06
240.00	129.790	-0.449	57.980	79.790	2.293597e-06
241.00	129.826	-0.957	57.980	79.826	2.284080e-06
242.00	129.862	1.997	57.981	79.862	2.274641e-06
243.00	129.898	-1.816	57.981	79.898	2.265281e-06
244.00	129.933	0.389	57.982	79.933	2.255997e-06
245.00	129.969	1.624	57.982	79.969	2.246788e-06
246.00	130.004	-2.687	57.983	80.004	2.237655e-06
247.00	130.039	1.451	57.983	80.039	2.228596e-06
248.00	130.074	0.702	57.984	80.074	2.219610e-06
249.00	130.109	-2.155	57.984	80.109	2.210695e-06
250.00	130.144	2.029	57.984	80.144	2.201853e-06
251.00	130.179	-0.989	57.991	80.179	2.193080e-06
252.00	130.213	-0.162	57.998	80.213	2.184378e-06
253.00	130.248	1.828	58.005	80.248	2.175744e-06
254.00	130.282	-2.800	58.012	80.282	2.167178e-06
255.00	130.316	1.621	58.019	80.316	2.158679e-06
256.00	130.350	0.307	58.025	80.350	2.150247e-06
257.00	130.384	-1.486	58.032	80.384	2.141880e-06
258.00	130.418	2.149	58.038	80.418	2.133578e-06
259.00	130.451	-2.171	58.045	80.451	2.125340e-06
260.00	130.485	0.915	58.051	80.485	2.117166e-06
261.00	130.518	1.176	58.060	80.518	2.109054e-06
262.00	130.551	-2.424	58.068	80.551	2.101004e-06
263.00	130.585	2.176	58.076	80.585	2.093016e-06
264.00	130.618	-1.485	58.084	80.618	2.085088e-06
265.00	130.650	0.420	58.092	80.650	2.077220e-06
266.00	130.683	1.570	58.100	80.683	2.069410e-06
267.00	130.716	-2.848	58.108	80.716	2.061660e-06
268.00	130.748	2.125	58.116	80.748	2.053967e-06
269.00	130.780	-0.983	58.123	80.780	2.046331e-06
270.00	130.813	0.009	58.131	80.813	2.038752e-06
271.00	130.845	1.801	58.139	80.845	2.031229e-06
272.00	130.877	-3.047	58.147	80.877	2.023762e-06
273.00	130.909	2.093	58.155	80.909	2.016349e-06
274.00	130.940	-0.773	58.163	80.940	2.008990e-06
275.00	130.972	-0.125	58.171	80.972	2.001684e-06
276.00	131.004	1.884	58.179	81.004	1.994432e-06
277.00	131.035	-3.138	58.187	81.035	1.987232e-06
278.00	131.066	2.116	58.195	81.066	1.980083e-06
279.00	131.098	-0.760	58.202	81.098	1.972986e-06
280.00	131.129	-0.108	58.210	81.129	1.965940e-06
281.00	131.160	1.901	58.217	81.160	1.958944e-06
282.00	131.190	-3.192	58.225	81.190	1.951997e-06
283.00	131.221	2.179	58.232	81.221	1.945100e-06
284.00	131.252	-0.897	58.239	81.252	1.938251e-06
285.00	131.282	0.043	58.246	81.282	1.931450e-06
286.00	131.313	1.855	58.253	81.313	1.924696e-06
287.00	131.343	-3.191	58.260	81.343	1.917990e-06
288.00	131.373	2.271	58.267	81.373	1.911330e-06
289.00	131.403	-1.180	58.274	81.403	1.904717e-06
290.00	131.433	0.311	58.281	81.433	1.898149e-06
291.00	131.463	1.755	58.287	81.463	1.891626e-06
292.00	131.493	-3.127	58.293	81.493	1.885148e-06
293.00	131.523	2.354	58.299	81.523	1.878714e-06
294.00	131.552	-1.442	58.305	81.552	1.872324e-06
295.00	131.582	0.512	58.311	81.582	1.865977e-06
296.00	131.611	1.660	58.317	81.611	1.859673e-06
297.00	131.641	-3.021	58.323	81.641	1.853411e-06
298.00	131.670	2.429	58.328	81.670	1.847192e-06
299.00	131.699	-1.771	58.334	81.699	1.841014e-06
300.00	131.728	0.780	58.340	81.728	1.834877e-06
301.00	131.757	1.458	58.346	81.757	1.828781e-06
302.00	131.786	-2.678	58.353	81.786	1.822726e-06
303.00	131.814	2.503	58.360	81.814	1.816710e-06
304.00	131.843	-2.473	58.366	81.843	1.810734e-06
305.00	131.871	1.334	58.373	81.871	1.804797e-06
306.00	131.900	0.964	58.379	81.900	1.798899e-06
307.00	131.928	-1.938	58.385	81.928	1.793040e-06
308.00	131.956	2.498	58.392	81.956	1.787218e-06
309.00	131.985	-3.206	58.398	81.985	1.781434e-06
310.00	132.013	1.831	58.404	82.013	1.775688e-06
311.00	132.041	0.140	58.413	82.041	1.769978e-06
312.00	132.069	-0.680	58.421	82.069	1.764305e-06
313.00	132.096	2.204	58.430	82.096	1.758668e-06
314.00	132.124	-3.602	58.439	82.124	1.753067e-06
315.00	132.152	2.471	58.447	82.152	1.747502e-06
316.00	132.179	-1.692	58.455	82.179	1.741972e-06
317.00	132.207	0.955	58.464	82.207	1.736477e-06
318.00	132.234	1.301	58.472	82.234	1.731016e-06
319.00	132.261	-2.218	58.480	82.261	1.725590e-06
320.00	132.288	2.574	58.488	82.288	1.720197e-06
321.00	132.316	-3.622	58.500	82.316	1.714839e-06
322.00	132.343	2.299	58.512	82.343	1.709513e-06
323.00	132.369	-1.145	58.523	82.369	1.704220e-06
324.00	132.396	0.808	58.535	82.396	1.698960e-06
325.00	132.423	1.275	58.547	82.423	1.693733e-06
326.00	132.450	-1.834	58.558	82.450	1.688537e-06
327.00	132.476	2.498	58.569	82.476	1.683374e-06
328.00	132.503	-3.858	58.581	82.503	1.678241e-06
329.00	132.529	2.537	58.592	82.529	1.673140e-06
330.00	132.556	-1.995	58.603	82.556	1.668070e-06
331.00	132.582	1.766	58.621	82.582	1.663031e-06
332.00	132.608	-0.429	58.640	82.608	1.658022e-06
333.00	132.634	0.799	58.658	82.634	1.653043e-06
334.00	132.660	0.871	58.676	82.660	1.648093e-06
335.00	132.686	-0.506	58.694	82.686	1.643174e-06
336.00	132.712	1.820	58.712	82.712	1.638283e-06
337.00	132.738	-2.046	58.730	82.738	1.633422e-06
338.00	132.764	2.425	58.748	82.764	1.628589e-06
339.00	132.789	-3.464	58.765	82.789	1.623785e-06
340.00	132.815	2.711	58.783	82.815	1.619009e-06
341.00	132.841	-4.028	58.802	82.841	1.614261e-06
342.00	132.866	2.736	58.822	82.866	1.609541e-06
343.00	132.891	-3.782	58.841	82.891	1.604849e-06
344.00	132.917	2.619	58.861	82.917	1.600184e-06
345.00	132.942	-3.021	58.880	82.942	1.595545e-06
346.00	132.967	2.369	58.899	82.967	1.590934e-06
347.00	132.992	-2.029	58.917	82.992	1.586349e-06
348.00	133.017	1.987	58.936	83.017	1.581791e-06
349.00	133.042	-1.018	58.955	83.042	1.577258e-06
350.00	133.067	1.479	58.973	83.067	1.572752e-06
351.00	133.092	-0.096	58.992	83.092	1.568271e-06
352.00	133.116	0.845	59.010	83.116	1.563816e-06
353.00	133.141	0.700	59.028	83.141	1.559386e-06
354.00	133.165	0.090	59.046	83.165	1.554981e-06
355.00	133.190	1.362	59.064	83.190	1.550600e-06
356.00	133.214	-0.775	59.081	83.214	1.546245e-06
357.00	133.239	1.894	59.099	83.239	1.541914e-06
358.00	133.263	-1.723	59.117	83.263	1.537607e-06
359.00	133.287	2.304	59.134	83.287	1.533324e-06
360.00	133.311	-2.694	59.151	83.311	1.529064e-06
361.00	133.336	2.653	59.166	83.336	1.524829e-06
362.00	133.360	-3.902	59.182	83.360	1.520616e-06
363.00	133.384	2.854	59.197	83.384	1.516427e-06
364.00	133.407	-4.309	59.211	83.407	1.512261e-06
365.00	133.431	2.830	59.226	83.431	1.508118e-06
366.00	133.455	-3.630	59.241	83.455	1.503998e-06
367.00	133.479	2.580	59.256	83.479	1.499900e-06
368.00	133.502	-2.307	59.270	83.502	1.495824e-06
369.00	133.526	2.095	59.285	83.526	1.491770e-06
370.00	133.549	-0.886	59.299	83.549	1.487738e-06
371.00	133.573	1.065	59.310	83.573	1.483728e-06
372.00	133.596	1.051	59.320	83.596	1.479740e-06
373.00	133.620	-0.869	59.331	83.620	1.475773e-06
374.00	133.643	2.301	59.341	83.643	1.471827e-06
375.00	133.666	-3.270	59.351	83.666	1.467902e-06
