0.077267	157.064568
0.154534	157.064568
0.231801	157.064568
0.309068	157.064568
0.386335	157.064568
0.463602	157.064568
0.540868	157.064568
0.618135	157.064568
0.695402	157.064568
0.772669	157.064568
0.849936	157.064568
0.927203	157.064568
1.004470	156.999154
1.081737	155.912221
1.159004	154.900311
1.236271	153.953732
1.313538	153.064557
1.390805	152.226222
1.468071	151.433224
1.545338	150.680911
1.622605	149.965312
1.699872	149.283008
1.777139	148.631039
1.854406	148.006822
1.931673	147.408091
2.008940	146.832845
2.086207	146.279312
2.163474	145.745912
2.240741	145.231232
2.318008	144.734002
2.395274	144.253077
2.472541	143.787423
2.549808	143.336099
2.627075	142.898249
2.704342	142.473092
2.781609	142.059913
2.858876	141.658055
2.936143	141.266915
3.013410	140.885936
3.090677	140.514603
3.167944	140.152439
3.245211	139.799003
3.322477	139.453884
3.399744	139.116699
3.477011	138.787093
3.554278	138.464731
3.631545	138.149302
3.708812	137.840514
3.786079	137.538093
3.863346	137.241782
3.940613	136.951339
4.017880	136.666537
4.095147	136.387159
4.172414	136.113004
4.249680	135.843879
4.326947	135.579604
4.404214	135.320006
4.481481	135.064923
4.558748	134.814201
4.636015	134.567693
4.713282	134.325260
4.790549	134.086769
4.867816	133.852094
4.945083	133.621114
5.022350	133.393716
5.099617	133.169790
5.176883	132.949231
5.254150	132.731940
5.331417	132.517821
5.408684	132.306783
5.485951	132.098739
5.563218	131.893604
5.640485	131.691299
5.717752	131.491747
5.795019	131.294873
5.872286	131.100607
5.949553	130.908880
6.026820	130.719627
6.104086	130.532785
6.181353	130.348294
6.258620	130.166094
6.335887	129.986130
6.413154	129.808348
6.490421	129.632694
6.567688	129.459120
6.644955	129.287575
6.722222	129.118014
6.799489	128.950391
6.876756	128.784661
6.954023	128.620784
7.031289	128.458717
7.108556	128.298422
7.185823	128.139859
7.263090	127.982993
7.340357	127.827786
7.417624	127.674205
7.494891	127.522215
7.572158	127.371784
7.649425	127.222881
7.726692	127.075474
7.803959	126.929533
7.881226	126.785031
7.958492	126.641938
8.035759	126.500228
8.113026	126.359874
8.190293	126.220850
8.267560	126.083132
8.344827	125.946695
8.422094	125.811515
8.499361	125.677570
8.576628	125.544837
8.653895	125.413295
8.731162	125.282922
8.808429	125.153697
8.885695	125.025601
8.962962	124.898615
9.040229	124.772718
9.117496	124.647893
9.194763	124.524121
9.272030	124.401385
9.349297	124.279667
9.426564	124.158951
9.503831	124.039221
9.581098	123.920460
9.658365	123.802653
9.735632	123.685785
9.812898	123.569841
9.890165	123.454806
9.967432	123.340666
10.044699	123.227408
10.121966	123.115017
10.199233	123.003481
10.276500	122.892787
10.353767	122.782923
10.431034	122.673875
10.508301	122.565631
10.585568	122.458181
10.662835	122.351512
10.740101	122.245614
10.817368	122.140475
10.894635	122.036083
10.971902	121.932430
11.049169	121.829504
11.126436	121.727296
11.203703	121.625794
11.280970	121.524991
11.358237	121.424875
11.435504	121.325438
11.512771	121.226671
11.590038	121.128564
11.667304	121.031109
11.744571	120.934298
11.821838	120.838121
11.899105	120.742571
11.976372	120.647640
12.053639	120.553319
12.130906	120.459600
12.208173	120.366477
12.285440	120.273941
12.362707	120.181985
12.439974	120.090602
12.517241	119.999786
12.594507	119.909528
12.671774	119.819822
12.749041	119.730661
12.826308	119.642039
12.903575	119.553949
12.980842	119.466386
13.058109	119.379342
13.135376	119.292811
13.212643	119.206788
13.289910	119.121267
13.367177	119.036241
13.444444	118.951705
13.521710	118.867654
13.598977	118.784082
13.676244	118.700983
13.753511	118.618353
13.830778	118.536185
13.908045	118.454475
13.985312	118.373218
14.062579	118.292409
14.139846	118.212042
14.217113	118.132113
14.294380	118.052618
14.371647	117.973551
14.448913	117.894908
14.526180	117.816684
14.603447	117.738876
14.680714	117.661478
14.757981	117.584486
14.835248	117.507896
14.912515	117.431704
14.989782	117.355906
15.067049	117.280498
15.144316	117.205476
15.221583	117.130835
15.298850	117.056572
15.376116	116.982683
15.453383	116.909165
15.530650	116.836013
15.607917	116.763225
15.685184	116.690795
15.762451	116.618722
15.839718	116.547001
15.916985	116.475629
15.994252	116.404603
16.071519	116.333919
16.148786	116.263574
16.226053	116.193565
16.303319	116.123889
16.380586	116.054542
16.457853	115.985521
16.535120	115.916823
16.612387	115.848446
16.689654	115.780386
16.766921	115.712641
16.844188	115.645207
16.921455	115.578081
16.998722	115.511262
17.075989	115.444745
17.153256	115.378529
17.230522	115.312610
17.307789	115.246986
17.385056	115.181655
17.462323	115.116613
17.539590	115.051859
17.616857	114.987389
17.694124	114.923201
17.771391	114.859293
17.848658	114.795662
17.925925	114.732306
18.003192	114.669223
18.080459	114.606409
18.157725	114.543864
18.234992	114.481584
18.312259	114.419567
18.389526	114.357812
18.466793	114.296316
18.544060	114.235076
18.621327	114.174091
18.698594	114.113358
18.775861	114.052876
18.853128	113.992643
18.930395	113.932655
19.007662	113.872912
19.084928	113.813412
19.162195	113.754151
19.239462	113.695130
19.316729	113.636344
19.393996	113.577794
19.471263	113.519476
19.548530	113.461390
19.625797	113.403532
19.703064	113.345902
19.780331	113.288497
19.857598	113.231316
19.934865	113.174357
20.012131	113.117619
20.089398	113.061099
20.166665	113.004796
20.243932	112.948708
20.321199	112.892834
20.398466	112.837173
20.475733	112.781721
20.553000	112.726479
20.630267	112.671443
20.707534	112.616614
20.784801	112.561988
20.862068	112.507566
20.939334	112.453344
21.016601	112.399323
21.093868	112.345499
21.171135	112.291873
21.248402	112.238441
21.325669	112.185204
21.402936	112.132159
21.480203	112.079305
21.557470	112.026641
21.634737	111.974166
21.712004	111.921877
21.789271	111.869775
21.866537	111.817857
21.943804	111.766121
22.021071	111.714568
22.098338	111.663196
22.175605	111.612002
22.252872	111.560987
22.330139	111.510148
22.407406	111.459486
22.484673	111.408997
22.561940	111.358682
22.639207	111.308539
22.716474	111.258566
22.793740	111.208764
22.871007	111.159129
22.948274	111.109663
23.025541	111.060362
23.102808	111.011227
23.180075	110.962255
23.257342	110.913447
23.334609	110.864801
23.411876	110.816315
23.489143	110.767989
23.566410	110.719822
23.643677	110.671813
23.720943	110.623960
23.798210	110.576263
23.875477	110.528720
23.952744	110.481331
24.030011	110.434095
24.107278	110.387010
24.184545	110.340076
24.261812	110.293291
24.339079	110.246656
24.416346	110.200168
24.493613	110.153827
24.570880	110.107632
24.648147	110.061582
24.725413	110.015677
24.802680	109.969914
24.879947	109.924294
24.957214	109.878815
25.034481	109.833477
25.111748	109.788278
25.189015	109.743219
25.266282	109.698297
25.343549	109.653513
25.420816	109.608865
25.498083	109.564352
25.575350	109.519974
25.652616	109.475730
25.729883	109.431619
25.807150	109.387641
25.884417	109.343793
25.961684	109.300077
26.038951	109.256490
26.116218	109.213033
26.193485	109.169704
26.270752	109.126502
26.348019	109.083428
26.425286	109.040479
26.502553	108.997656
26.579819	108.954958
26.657086	108.912383
26.734353	108.869932
26.811620	108.827604
26.888887	108.785397
26.966154	108.743311
27.043421	108.701345
27.120688	108.659500
27.197955	108.617773
27.275222	108.576165
27.352489	108.534675
27.429756	108.493301
27.507022	108.452044
27.584289	108.410903
27.661556	108.369876
27.738823	108.328965
27.816090	108.288167
27.893357	108.247482
27.970624	108.206909
28.047891	108.166449
28.125158	108.126100
28.202425	108.085861
28.279692	108.045733
28.356959	108.005714
28.434225	107.965804
28.511492	107.926003
28.588759	107.886309
28.666026	107.846722
28.743293	107.807242
28.820560	107.767868
28.897827	107.728599
28.975094	107.689435
29.052361	107.650375
29.129628	107.611420
29.206895	107.572567
29.284162	107.533817
29.361428	107.495169
29.438695	107.456623
29.515962	107.418177
29.593229	107.379832
29.670496	107.341588
29.747763	107.303442
29.825030	107.265396
29.902297	107.227448
29.979564	107.189598
30.056831	107.151845
30.134098	107.114189
30.211365	107.076630
30.288631	107.039167
30.365898	107.001799
30.443165	106.964526
30.520432	106.927348
30.597699	106.890263
30.674966	106.853272
30.752233	106.816375
30.829500	106.779569
30.906767	106.742856
30.984034	106.706235
31.061301	106.669704
31.138568	106.633265
31.215834	106.596916
31.293101	106.560657
31.370368	106.524487
31.447635	106.488406
31.524902	106.452413
31.602169	106.416509
31.679436	106.380692
31.756703	106.344963
31.833970	106.309321
31.911237	106.273765
31.988504	106.238294
32.065771	106.202910
32.143037	106.167611
32.220304	106.132396
32.297571	106.097266
32.374838	106.062219
32.452105	106.027257
32.529372	105.992377
32.606639	105.957580
32.683906	105.922865
32.761173	105.888233
32.838440	105.853682
32.915707	105.819212
32.992974	105.784823
33.070240	105.750515
33.147507	105.716286
33.224774	105.682137
33.302041	105.648068
33.379308	105.614078
33.456575	105.580166
33.533842	105.546332
33.611109	105.512576
33.688376	105.478898
33.765643	105.445297
33.842910	105.411773
33.920177	105.378325
33.997443	105.344953
34.074710	105.311657
34.151977	105.278436
34.229244	105.245291
34.306511	105.212220
34.383778	105.179224
34.461045	105.146301
34.538312	105.113453
34.615579	105.080678
34.692846	105.047975
34.770113	105.015346
34.847380	104.982789
34.924646	104.950304
35.001913	104.917891
35.079180	104.885550
35.156447	104.853279
35.233714	104.821080
35.310981	104.788951
35.388248	104.756892
35.465515	104.724903
35.542782	104.692984
35.620049	104.661134
35.697316	104.629353
35.774583	104.597641
35.851849	104.565997
35.929116	104.534422
36.006383	104.502914
36.083650	104.471474
36.160917	104.440101
36.238184	104.408794
36.315451	104.377555
36.392718	104.346382
36.469985	104.315275
36.547252	104.284234
36.624519	104.253259
36.701786	104.222349
36.779052	104.191503
36.856319	104.160723
36.933586	104.130007
37.010853	104.099355
37.088120	104.068767
37.165387	104.038243
37.242654	104.007782
37.319921	103.977384
37.397188	103.947050
37.474455	103.916777
37.551722	103.886568
37.628989	103.856420
37.706255	103.826334
37.783522	103.796310
37.860789	103.766347
37.938056	103.736445
38.015323	103.706604
38.092590	103.676823
38.169857	103.647103
38.247124	103.617443
38.324391	103.587843
38.401658	103.558302
38.478925	103.528821
38.556192	103.499399
38.633458	103.470036
38.710725	103.440731
38.787992	103.411485
38.865259	103.382297
38.942526	103.353168
39.019793	103.324095
39.097060	103.295081
39.174327	103.266123
39.251594	103.237223
39.328861	103.208380
39.406128	103.179593
39.483395	103.150863
39.560661	103.122188
39.637928	103.093570
39.715195	103.065007
39.792462	103.036500
39.869729	103.008048
39.946996	102.979652
40.024263	102.951310
40.101530	102.923023
40.178797	102.894790
40.256064	102.866612
40.333331	102.838487
40.410598	102.810417
40.487864	102.782400
40.565131	102.754436
40.642398	102.726526
40.719665	102.698668
40.796932	102.670864
40.874199	102.643112
40.951466	102.615412
41.028733	102.587765
41.106000	102.560170
41.183267	102.532626
41.260534	102.505135
41.337801	102.477694
41.415067	102.450305
41.492334	102.422967
41.569601	102.395680
41.646868	102.368443
41.724135	102.341257
41.801402	102.314121
41.878669	102.287036
41.955936	102.260000
42.033203	102.233014
42.110470	102.206078
42.187737	102.179191
42.265004	102.152353
42.342270	102.125564
42.419537	102.098824
42.496804	102.072132
42.574071	102.045490
42.651338	102.018895
42.728605	101.992349
42.805872	101.965850
42.883139	101.939400
42.960406	101.912997
43.037673	101.886641
43.114940	101.860333
43.192207	101.834071
43.269473	101.807857
43.346740	101.781690
43.424007	101.755569
43.501274	101.729494
43.578541	101.703466
43.655808	101.677484
43.733075	101.651548
43.810342	101.625658
43.887609	101.599813
43.964876	101.574014
44.042143	101.548260
44.119410	101.522551
44.196676	101.496887
44.273943	101.471268
44.351210	101.445694
44.428477	101.420164
44.505744	101.394678
44.583011	101.369237
44.660278	101.343840
44.737545	101.318486
44.814812	101.293177
44.892079	101.267911
44.969346	101.242688
45.046613	101.217509
45.123879	101.192373
45.201146	101.167280
45.278413	101.142230
45.355680	101.117222
45.432947	101.092258
45.510214	101.067335
45.587481	101.042455
45.664748	101.017617
45.742015	100.992821
45.819282	100.968066
45.896549	100.943354
45.973816	100.918683
46.051082	100.894053
46.128349	100.869465
46.205616	100.844918
46.282883	100.820412
46.360150	100.795947
46.437417	100.771522
46.514684	100.747138
46.591951	100.722795
46.669218	100.698492
46.746485	100.674229
46.823752	100.650006
46.901019	100.625824
46.978285	100.601681
47.055552	100.577577
47.132819	100.553513
47.210086	100.529489
47.287353	100.505504
47.364620	100.481558
47.441887	100.457651
47.519154	100.433783
47.596421	100.409954
47.673688	100.386163
47.750955	100.362411
47.828222	100.338698
47.905488	100.315022
47.982755	100.291385
48.060022	100.267786
48.137289	100.244225
48.214556	100.220701
48.291823	100.197215
48.369090	100.173767
48.446357	100.150356
48.523624	100.126983
48.600891	100.103646
48.678158	100.080347
48.755425	100.057085
48.832692	100.033859
48.909958	100.010671
48.987225	99.987518
49.064492	99.964403
49.141759	99.941324
49.219026	99.918281
49.296293	99.895274
49.373560	99.872303
49.450827	99.849368
49.528094	99.826469
49.605361	99.803605
49.682628	99.780777
49.759895	99.757985
49.837161	99.735228
49.914428	99.712506
49.991695	99.689820
50.068962	99.667168
50.146229	99.644552
50.223496	99.621970
50.300763	99.599423
50.378030	99.576910
50.455297	99.554432
50.532564	99.531989
50.609831	99.509579
50.687098	99.487204
50.764364	99.464863
50.841631	99.442556
50.918898	99.420283
50.996165	99.398044
51.073432	99.375838
51.150699	99.353666
51.227966	99.331527
51.305233	99.309422
51.382500	99.287350
51.459767	99.265311
51.537034	99.243305
51.614301	99.221332
51.691567	99.199392
51.768834	99.177485
51.846101	99.155610
51.923368	99.133768
52.000635	99.111959
52.077902	99.090182
52.155169	99.068437
52.232436	99.046724
52.309703	99.025044
52.386970	99.003395
52.464237	98.981778
52.541504	98.960194
52.618770	98.938641
52.696037	98.917119
52.773304	98.895629
52.850571	98.874171
52.927838	98.852743
53.005105	98.831348
53.082372	98.809983
53.159639	98.788649
53.236906	98.767346
53.314173	98.746075
53.391440	98.724834
53.468707	98.703624
53.545973	98.682444
53.623240	98.661295
53.700507	98.640176
53.777774	98.619088
53.855041	98.598030
53.932308	98.577002
54.009575	98.556004
54.086842	98.535037
54.164109	98.514099
54.241376	98.493191
54.318643	98.472313
54.395910	98.451465
54.473176	98.430646
54.550443	98.409856
54.627710	98.389096
54.704977	98.368366
54.782244	98.347665
54.859511	98.326992
54.936778	98.306349
55.014045	98.285735
55.091312	98.265150
